,X1,X2,X3,X4,Type,Issuer - Wind Sector,Y
3566,-0.314071,0.011896,0.011178,0.152706,CB,Industrials,0
3567,-0.040005,0.01032,0.022978,0.337437,CB,Industrials,0
3568,-0.066112,0.008922,0.017186,0.333559,CB,Industrials,0
3569,-0.104228,0.00426,0.008536,0.329121,CB,Industrials,0
3570,0.467887,0.028504,0.01399,0.476625,CB,Industrials,0
3571,0.504806,0.027068,0.013688,0.471601,CB,Industrials,0
3572,0.497227,0.027222,0.012719,0.464724,CB,Industrials,0
3573,-0.167118,0.134674,0.037684,0.574422,CB,Industrials,0
3574,-0.138217,0.132132,0.050687,0.512445,CB,Industrials,0
3575,-0.129742,0.145764,0.057792,0.554583,CB,Industrials,0
3576,-0.128153,0.105599,0.047591,0.683213,CB,public utility,0
3577,-0.147042,0.114191,0.055217,0.725676,CB,public utility,0
3578,-0.145933,0.104743,0.031124,0.629037,CB,public utility,0
3579,0.087525,0.08465,0.028258,0.198262,CB,Real estate development (unanimous rating),0
3580,-0.032629,0.068586,0.031173,0.538862,CB,Industrials,0
3581,0.268943,0.047902,0.013976,0.923481,CB,Industrials,0
3582,0.292607,0.047888,0.011111,0.925566,CB,Industrials,0
3583,0.282215,0.046384,0.011997,0.895867,CB,Industrials,0
3584,-0.085938,-0.05342,0.028814,0.408864,CB,energy,0
3585,-0.106775,-0.056267,0.030321,0.417628,CB,energy,0
3586,-0.132576,-0.053094,0.031054,0.407511,CB,energy,0
3587,0.087525,0.08465,0.028258,0.198262,CB,Real estate development (unanimous rating),0
3588,0.402675,0.043952,0.012443,0.66969,CB,Industrials,0
3589,0.404182,0.038998,0.007904,0.623854,CB,Industrials,0
3590,NA,NA,0.054961,0.689035,CB,Industrials,0
3591,NA,NA,0.054961,0.689035,CB,Industrials,0
3592,-0.049778,0.239294,0.157453,0.711119,CB,Materials,0
3593,-0.092823,0.200043,0.156305,0.579883,CB,Materials,0
3594,-0.088321,0.209818,0.146375,0.583734,CB,Materials,0
3595,0.405907,0.058364,0.010673,0.500185,CB,public utility,0
3596,0.404518,0.059511,0.010193,0.553664,CB,public utility,0
3597,0.434232,0.060016,0.009345,0.560109,CB,public utility,0
3598,-0.032629,0.068586,0.031173,0.538862,CB,Industrials,0
3599,0.004284,-0.001343,0.026159,0.403493,CB,Industrials,0
3600,0.014189,-0.001285,0.029208,0.414155,CB,Industrials,0
3601,0.02427,-0.002786,0.0294,0.395535,CB,Industrials,0
3602,0.304644,0.015314,0.012896,0.586361,CB,Industrials,0
3603,0.317884,0.015157,0.016426,0.597274,CB,Industrials,0
3604,0.360261,0.015737,0.015376,0.620249,CB,Industrials,0
3605,0.268312,0.058193,0.035715,0.315794,CB,public utility,0
3606,0.256108,0.056351,0.03549,0.308713,CB,public utility,0
3607,0.267527,0.055824,0.038878,0.343458,CB,public utility,0
3608,-0.040005,0.01032,0.022978,0.337437,CB,Industrials,0
3609,-0.066112,0.008922,0.017186,0.333559,CB,Industrials,0
3610,-0.104228,0.00426,0.008536,0.329121,CB,Industrials,0
3611,0.468335,0.038836,0.008068,1.192844,CB,Industrials,0
3612,0.46488,0.04036,0.010057,1.134534,CB,Industrials,0
3613,-0.181073,0.176098,0.066008,0.512373,CB,energy,0
3614,-0.219373,0.169267,0.067229,0.463941,CB,energy,0
3615,-0.200961,0.176038,0.072853,0.482234,CB,energy,0
3616,-0.172155,0.039852,0.049015,0.767546,CB,Materials,0
3617,-0.127164,0.05273,0.075574,0.804521,CB,Materials,0
3618,0.022089,0.168272,0.050369,1.120709,CB,Industrials,0
3619,0.037652,0.175689,0.055793,1.120949,CB,Industrials,0
3620,0.052956,0.173684,0.046399,1.09102,CB,Industrials,0
3621,0.314299,0.034727,0.012688,2.699475,CB,Industrials,0
3622,0.314562,0.040903,0.010009,2.873006,CB,Industrials,0
3623,0.301762,0.132835,0.05633,0.450524,CB,Real estate development (unanimous rating),0
3624,0.266788,0.130284,0.05096,0.449517,CB,Real estate development (unanimous rating),0
3625,0.260565,0.126991,0.049276,0.450048,CB,Real estate development (unanimous rating),0
3626,0.665035,0.033789,0.004186,0.733961,CB,Real estate development (unanimous rating),0
3627,0.395173,0.032333,0.008892,0.715258,CB,Industrials,0
3628,0.363446,0.033757,0.009622,0.717745,CB,Industrials,0
3629,0.371766,0.035,0.009334,0.732553,CB,Industrials,0
3630,0.144583,0.196467,0.040848,0.863337,CB,Industrials,0
3631,0.115815,0.198047,0.047663,0.896585,CB,Industrials,0
3632,0.137604,0.20115,0.043665,0.929573,CB,Industrials,0
3633,-0.060706,0.160373,0.017862,0.571587,CB,Industrials,0
3634,-0.017658,0.148174,0.018318,0.528709,CB,Industrials,0
3635,0.21418,0.005011,0.027082,0.483918,CB,Materials,0
3636,0.206479,0.006872,0.026643,0.467502,CB,Materials,0
3637,0.185225,0.005198,0.024733,0.427008,CB,Materials,0
3638,0.010117,0.315753,0.048368,1.139703,CB,Materials,0
3639,-0.000293,0.314761,0.051273,1.135198,CB,Materials,0
3640,0.011743,0.31481,0.054746,1.172546,CB,Materials,0
3641,0.395173,0.032333,0.008892,0.715258,CB,Industrials,0
3642,0.363446,0.033757,0.009622,0.717745,CB,Industrials,0
3643,0.371766,0.035,0.009334,0.732553,CB,Industrials,0
3644,0.294445,0.069584,0.025664,0.226357,CB,Industrials,1
3645,0.416105,0.006401,0.028357,0.513878,CB,Financials,0
3646,0.394924,0.007858,0.027038,0.519707,CB,Financials,0
3647,0.286886,0.018109,0.008299,0.512604,CB,Industrials,0
3648,0.281981,0.018592,0.004581,0.537384,CB,Industrials,0
3649,0.291314,0.018107,0.009625,0.54661,CB,Industrials,0
3650,0.253954,0.057445,0.005938,0.976778,CB,Industrials,0
3651,0.304644,0.015314,0.012896,0.586361,CB,Industrials,0
3652,0.317884,0.015157,0.016426,0.597274,CB,Industrials,0
3653,0.360261,0.015737,0.015376,0.620249,CB,Industrials,0
3654,0.101348,0.011809,0.032492,0.459855,CB,Industrials,0
3655,0.093338,0.012401,0.033497,0.442345,CB,Industrials,0
3656,0.094116,0.011978,0.034825,0.446294,CB,Industrials,0
3657,0.467305,0.054359,2.50E-05,0.933971,CB,Industrials,0
3658,0.670156,0.120171,0.02543,0.705444,CB,Industrials,0
3659,0.178385,0.023817,0.020611,0.32777,CB,Industrials,0
3660,0.204879,0.021583,0.019176,0.309024,CB,Industrials,0
3661,0.156323,0.017879,0.018306,0.296915,CB,Industrials,0
3662,-0.259228,-0.267519,-0.013934,0.351047,CB,Optional consumption,0
3663,-0.269825,-0.283437,-0.05757,0.343682,CB,Optional consumption,0
3664,-0.280838,-0.292924,-0.072179,0.317986,CB,Optional consumption,0
3665,0.356144,0.112534,0.017193,0.693932,CB,Industrials,0
3666,0.346311,0.112827,0.020797,0.674053,CB,Industrials,0
3667,0.353148,0.109038,0.019267,0.636507,CB,Industrials,0
3668,0.511991,0.020544,0.009535,0.495165,CB,Industrials,0
3669,0.499153,0.020608,0.0073,0.516352,CB,Industrials,0
3670,0.511716,0.019743,0.007484,0.498552,CB,Industrials,0
3671,0.57483,0.08181,0.009014,0.54421,CB,Industrials,0
3672,0.587738,0.075204,0.007019,0.479157,CB,Industrials,0
3673,0.166234,0.024588,0.077313,0.516035,CB,information technology,0
3674,0.109558,0.020698,0.008531,0.523661,CB,Industrials,0
3675,0.102438,0.020992,0.008605,0.547122,CB,Industrials,0
3676,0.104394,0.021067,0.008235,0.548635,CB,Industrials,0
3677,0.139366,0.054653,0.020297,0.17112,CB,Industrials,0
3678,0.134527,0.051494,0.019971,0.175918,CB,Industrials,0
3679,0.130077,0.053881,0.022387,0.173897,CB,Industrials,0
3680,0.367381,0.158279,0.014687,0.319533,CB,Real estate development (unanimous rating),0
3681,0.359111,0.151215,0.014007,0.306418,CB,Real estate development (unanimous rating),0
3682,0.401289,0.152642,0.012387,0.307309,CB,Real estate development (unanimous rating),0
3683,-0.079741,-0.038275,0.025493,0.276835,CB,energy,0
3684,-0.0956,-0.040506,0.028611,0.288355,CB,energy,0
3685,-0.054069,-0.038156,0.037398,0.304632,CB,energy,0
3686,0.072108,0.08022,0.041277,0.174644,CB,Real estate development (unanimous rating),0
3687,0.074529,0.078346,0.044139,0.180588,CB,Real estate development (unanimous rating),0
3688,0.0641,0.081016,0.044359,0.189166,CB,Real estate development (unanimous rating),0
3689,0.08259,0.082424,0.035785,0.229811,CB,Financials,0
3690,0.083679,0.089447,0.037764,0.23687,CB,Financials,0
3691,-0.017599,0.094376,0.041198,0.252591,CB,Financials,0
3692,-0.005772,0.022093,0.018619,0.175205,CB,Financials,0
3693,-0.002243,0.026548,0.019738,0.182064,CB,Financials,0
3694,-0.047948,0.03045,0.019662,0.180667,CB,Financials,0
3695,0.531674,0.096391,0.004786,0.588278,CB,Industrials,0
3696,0.469383,0.098217,0.005805,0.592603,CB,Industrials,0
3697,0.453258,0.098129,0.004736,0.588731,CB,Industrials,0
3698,0.101813,0.000258,0.00245,0.348298,CB,public utility,0
3699,0.100833,0.001086,7.50E-05,0.345634,CB,public utility,0
3700,0.114448,0.000984,-0.001579,0.351484,CB,public utility,0
3701,0.076692,0.477146,0.188389,1.497231,CB,Materials,0
3702,0.045813,0.462411,0.182096,1.406766,CB,Materials,0
3703,0.074902,0.456121,0.152347,1.350756,CB,Materials,0
3704,-0.068138,0.001153,0.039895,0.354869,CB,public utility,0
3705,-0.058194,0.00125,0.041389,0.352491,CB,public utility,0
3706,-0.053856,0.00133,0.038772,0.347984,CB,public utility,0
3707,-0.061533,0.2435,0.044494,0.866849,CB,energy,0
3708,-0.118004,0.22457,0.048447,0.803669,CB,energy,0
3709,-0.107975,0.235311,0.061883,0.833756,CB,energy,0
3710,0.001105,0.023352,0.029349,0.399989,CB,public utility,0
3711,0.003326,0.023275,0.029772,0.388398,CB,public utility,0
3712,0.029617,0.01963,0.024344,0.347971,CB,public utility,0
3713,0.145524,-0.072978,0.03691,0.477704,CB,Industrials,0
3714,0.113916,-0.067147,0.026421,0.426168,CB,Industrials,0
3715,0.283361,0.206688,0.055167,0.386946,CB,Real estate development (unanimous rating),0
3716,0.283323,0.217404,0.063597,0.402992,CB,Real estate development (unanimous rating),0
3717,0.260151,0.211016,0.061908,0.3848,CB,Real estate development (unanimous rating),0
3718,0.042667,0.152985,0.066006,0.574014,CB,Industrials,0
3719,0.05208,0.148721,0.063172,0.511587,CB,Industrials,0
3720,0.591598,0.09214,0.017395,0.768077,CB,Industrials,0
3721,0.545426,0.094764,0.018049,0.785785,CB,Industrials,0
3722,0.390143,0.092968,0.011354,0.546665,CB,Industrials,0
3723,0.281721,0.013671,0.038782,0.22399,CB,Financials,0
3724,0.363228,0.020439,0.045913,0.227741,CB,Financials,0
3725,0.088093,0.09196,0.040711,0.350711,CB,Industrials,0
3726,0.013901,0.09182,0.039088,0.337777,CB,Industrials,0
3727,0.109083,0.095933,0.03683,0.343563,CB,Industrials,0
3728,0.435093,0.114546,0.02597,0.372696,CB,Financials,0
3729,0.257986,0.039616,0.032752,0.572911,CB,Industrials,0
3730,0.436096,0.030732,0.024361,0.715698,CB,Industrials,0
3731,0.422359,0.032464,0.028166,0.691566,CB,Industrials,0
3732,0.417837,0.030309,0.017938,0.706387,CB,Industrials,0
3733,-0.162163,0.135197,0.062755,0.388003,CB,Materials,0
3734,-0.165291,0.137678,0.064741,0.42977,CB,Materials,0
3735,-0.169283,0.012565,0.011683,0.486405,CB,Industrials,0
3736,-0.140162,0.011987,0.011305,0.50422,CB,Industrials,0
3737,0.264665,0.117484,0.034221,0.390199,CB,Optional consumption,0
3738,0.217332,0.137288,0.033547,0.430744,CB,Optional consumption,0
3739,0.240064,0.139282,0.023555,0.463174,CB,Optional consumption,0
3740,0.041288,0.087232,0.175928,0.497373,CB,Financials,0
3741,0.027896,0.092469,0.146464,0.550757,CB,Financials,0
3742,-0.042273,0.08381,0.106406,0.539867,CB,Financials,0
3743,0.141204,0.009326,0.029384,0.342635,CB,Industrials,0
3744,0.124492,0.009097,0.030144,0.338445,CB,Industrials,0
3745,0.148088,0.008962,0.028592,0.339185,CB,Industrials,0
3746,0.363239,0.100144,0.0173,1.187066,CB,Industrials,0
3747,0.378214,0.102932,0.018689,1.203425,CB,Industrials,0
3748,0.374497,0.1015,0.01504,1.200395,CB,Industrials,0
3749,0.219147,0.0142,0.0299,0.209334,CB,Real estate development (unanimous rating),0
3750,0.189622,0.01567,0.029802,0.198653,CB,Real estate development (unanimous rating),0
3751,0.154315,0.015599,0.029146,0.193314,CB,Real estate development (unanimous rating),0
3752,0.065427,0.259987,0.066165,0.934838,CB,Industrials,0
3753,0.114401,0.251872,0.067995,0.857404,CB,Industrials,0
3754,0.165385,0.258201,0.066809,0.86303,CB,Industrials,0
3755,-0.061958,0.086275,0.028398,0.526901,CB,Industrials,0
3756,-0.070465,0.081547,0.032365,0.515314,CB,Industrials,0
3757,-0.080357,0.08178,0.033908,0.513999,CB,Industrials,0
3758,0.534874,0.04439,0.010362,0.748806,CB,Industrials,0
3759,0.558956,0.045898,0.009496,0.753212,CB,Industrials,0
3760,0.569124,0.044463,0.009385,0.675052,CB,Industrials,0
3761,0.022043,0.04418,0.023365,0.398422,CB,Financials,0
3762,0.114146,0.174727,0.065041,0.424798,CB,Real estate development (unanimous rating),0
3763,0.144802,0.185953,0.063155,0.477022,CB,Real estate development (unanimous rating),0
3764,0.142213,0.187631,0.063512,0.495881,CB,Real estate development (unanimous rating),0
3765,0.128324,0.001795,0.013107,1.056646,CB,public utility,0
3766,0.162984,0.001826,0.010841,1.217083,CB,public utility,0
3767,0.175011,0.004516,0.012593,1.207718,CB,public utility,0
3768,0.415679,0.059838,0.012535,0.982041,CB,Industrials,0
3769,0.374997,0.063654,0.009928,1.062238,CB,Industrials,0
3770,0.486092,0.006856,0.005802,0.575136,CB,Industrials,0
3771,0.499252,0.007143,0.005229,0.562109,CB,Industrials,0
3772,0.465499,0.009547,0.00465,0.699773,CB,Industrials,0
3773,0.486092,0.006856,0.005802,0.575136,CB,Industrials,0
3774,0.499252,0.007143,0.005229,0.562109,CB,Industrials,0
3775,0.465499,0.009547,0.00465,0.699773,CB,Industrials,0
3776,0.638866,0.048964,0.006419,0.7407,CB,Industrials,0
3777,0.624911,0.04911,0.021943,0.718967,CB,Industrials,0
3778,0.626652,0.050375,0.007233,0.697024,CB,Industrials,0
3779,0.054969,0.019613,0.012903,0.52926,CB,Industrials,0
3780,0.020504,0.019036,0.01308,0.527969,CB,Industrials,0
3781,0.069643,0.018793,0.010627,0.533967,CB,Industrials,0
3782,0.042939,0.0521,0.02047,0.171162,CB,Financials,0
3783,0.079906,0.055519,0.021902,0.184065,CB,Financials,0
3784,0.074087,0.059038,0.021403,0.189317,CB,Financials,0
3785,0.230721,0.36292,0.056142,0.608827,CB,Real estate development (unanimous rating),0
3786,0.170553,0.332361,0.046033,0.627207,CB,Real estate development (unanimous rating),0
3787,0.502392,0.04407,0.013526,0.761281,CB,Industrials,0
3788,0.466841,0.042843,0.014713,0.686237,CB,Industrials,0
3789,0.453237,0.043393,0.013495,0.69597,CB,Industrials,0
3790,0.541201,0.06487,0.008258,0.567885,CB,Industrials,0
3791,0.472118,0.066496,0.009487,0.571458,CB,Industrials,0
3792,0.581019,0.064964,0.009678,0.57997,CB,Industrials,0
3793,0.459853,0.02237,0.02074,0.442971,CB,Materials,0
3794,0.436489,0.017056,0.018193,0.527043,CB,Materials,0
3795,0.426434,-0.035147,0.004387,0.417017,CB,Materials,0
3796,-0.227261,0.097651,0.036488,0.403449,CB,energy,0
3797,-0.216751,0.095187,0.045789,0.392518,CB,energy,0
3798,-0.178201,0.092828,0.055753,0.381737,CB,energy,0
3799,-0.145221,0.142828,0.025883,0.573051,CB,Industrials,0
3800,0.287886,0.067693,0.014323,0.346247,CB,Real estate development (unanimous rating),0
3801,0.11696,0.071279,0.022869,0.618259,CB,Industrials,0
3802,NA,NA,0.038538,NA,CB,Real estate development (unanimous rating),0
3803,0.077644,0.121256,0.033731,0.395876,CB,Real estate development (unanimous rating),0
3804,-0.116205,0.137242,0.045693,0.684245,CB,Materials,0
3805,-0.139186,0.133939,0.037518,0.720635,CB,Materials,0
3806,-0.038529,0.134263,0.021874,0.744693,CB,Materials,0
3807,0.477004,0.049655,0.005158,0.494151,CB,Industrials,0
3808,0.358185,0.050775,0.006962,0.497314,CB,Industrials,0
3809,0.542995,0.055601,0.032572,0.725801,CB,Industrials,0
3810,0.142576,0.148855,0.050559,0.511597,CB,Optional consumption,0
3811,0.181489,0.144913,0.049675,0.491186,CB,Optional consumption,0
3812,0.170311,0.144526,0.047701,0.481052,CB,Optional consumption,0
3813,0.617961,0.016101,0.010416,0.446494,CB,Industrials,0
3814,0.562179,0.021391,0.012644,0.443975,CB,Industrials,0
3815,0.545671,0.017976,0.013046,0.429244,CB,Industrials,0
3816,-0.49309,0.004857,0.008668,0.088588,CB,Financials,0
3817,-0.496169,0.005959,0.007716,0.082476,CB,Financials,0
3818,-0.484025,0.00616,0.008377,0.08296,CB,Financials,0
3819,0.253954,0.057445,0.005938,0.976778,CB,Industrials,0
3820,0.352213,0.128466,0.045641,1.063426,CB,Industrials,0
3821,0.357433,0.145474,0.048711,1.014121,CB,Industrials,0
3822,0.395727,0.120853,0.043687,1.033668,CB,Industrials,0
3823,-0.24899,-0.017615,0.029033,0.277851,CB,Industrials,0
3824,-0.322612,-0.017772,0.035117,0.280803,CB,Industrials,0
3825,-0.320301,-0.016102,0.036464,0.279001,CB,Industrials,0
3826,0.058667,-0.069093,0.035353,0.200606,CB,Materials,0
3827,0.043482,-0.067072,0.041276,0.201076,CB,Materials,0
3828,0.016718,-0.062121,0.041911,0.194554,CB,Materials,0
3829,0.546225,0.05047,0.008124,0.529416,CB,Industrials,0
3830,0.087525,0.08465,0.028258,0.198262,CB,Real estate development (unanimous rating),0
3831,0.08259,0.082424,0.035785,0.229811,CB,Financials,0
3832,0.083679,0.089447,0.037764,0.23687,CB,Financials,0
3833,-0.017599,0.094376,0.041198,0.252591,CB,Financials,0
3834,0.52695,0.048039,0.009905,0.396753,CB,Industrials,0
3835,0.537551,0.048206,0.010494,0.410423,CB,Industrials,0
3836,0.548122,0.045417,0.009057,0.429164,CB,Industrials,0
3837,0.554534,0.04295,0.005136,0.728476,CB,Industrials,0
3838,0.522951,0.04239,0.005151,0.70766,CB,Industrials,0
3839,0.507798,0.041289,0.004908,0.668562,CB,Industrials,0
3840,0.010117,0.315753,0.048368,1.139703,CB,Materials,0
3841,-0.000293,0.314761,0.051273,1.135198,CB,Materials,0
3842,0.011743,0.31481,0.054746,1.172546,CB,Materials,0
3843,0.275765,0.093543,0.002345,0.323291,CB,Real estate development (unanimous rating),0
3844,0.236079,0.049884,0.026199,0.202538,CB,Real estate development (unanimous rating),0
3845,0.207055,0.049732,0.02701,0.195422,CB,Real estate development (unanimous rating),0
3846,0.163855,0.050039,0.026444,0.184556,CB,Real estate development (unanimous rating),0
3847,0.010117,0.315753,0.048368,1.139703,CB,Materials,0
3848,-0.000293,0.314761,0.051273,1.135198,CB,Materials,0
3849,0.011743,0.31481,0.054746,1.172546,CB,Materials,0
3850,0.312226,0.10226,0.028863,0.373385,CB,Real estate development (unanimous rating),0
3851,0.287465,0.094972,0.027707,0.353558,CB,Real estate development (unanimous rating),0
3852,0.10726,0.047638,0.026462,0.482393,CB,public utility,0
3853,0.093976,0.046508,0.025643,0.444637,CB,public utility,0
3854,0.070606,0.047182,0.024968,0.475085,CB,public utility,0
3855,0.392062,0.004478,0.01645,0.363009,CB,Industrials,0
3856,0.36781,0.005462,0.017998,0.337644,CB,Industrials,0
3857,0.335806,-0.00103,0.017873,0.314309,CB,Industrials,0
3858,0.037147,0.026445,0.021365,0.165663,CB,Financials,0
3859,0.084388,0.02359,0.018861,0.152382,CB,Financials,0
3860,0.418015,0.05142,0.027408,0.24579,CB,Real estate development (unanimous rating),0
3861,0.432405,0.05356,0.027206,0.254498,CB,Real estate development (unanimous rating),0
3862,-0.032629,0.068586,0.031173,0.538862,CB,Industrials,0
3863,0.129988,0.177261,0.038335,0.673102,CB,Industrials,0
3864,0.114839,0.166658,0.038278,0.628615,CB,Industrials,0
3865,0.141627,0.168419,0.03339,0.667346,CB,Industrials,0
3866,0.590258,0.044454,0.006164,0.494495,CB,Industrials,0
3867,0.585704,0.043145,0.00641,0.499465,CB,Industrials,0
3868,0.074199,0.028668,0.029128,0.347395,CB,Financials,0
3869,0.09607,0.172917,0.044836,0.440395,CB,Industrials,0
3870,0.009875,0.159373,0.038448,0.394654,CB,Industrials,0
3871,-0.014654,0.162903,0.0398,0.402315,CB,Industrials,0
3872,-0.123928,0.11601,0.031564,0.467402,CB,Materials,0
3873,-0.143107,0.142826,0.061818,0.573516,CB,Materials,0
3874,0.420665,0.022001,0.018112,0.618643,CB,Industrials,0
3875,0.471782,0.025786,0.018091,0.633691,CB,Industrials,0
3876,-0.042667,0.001915,0.017779,0.5591,CB,Industrials,0
3877,-0.014847,0.008269,0.020062,0.499012,CB,Industrials,0
3878,0.048369,0.054799,0.019927,0.52415,CB,Industrials,0
3879,0.035241,0.053777,0.016318,0.531148,CB,Industrials,0
3880,-0.013298,0.054157,0.025442,0.517517,CB,Industrials,0
3881,0.744276,0.052009,0.011842,0.316174,CB,Industrials,0
3882,0.676917,0.049772,0.010387,0.315431,CB,Industrials,0
3883,-0.068138,0.001153,0.039895,0.354869,CB,public utility,0
3884,-0.058194,0.00125,0.041389,0.352491,CB,public utility,0
3885,-0.053856,0.00133,0.038772,0.347984,CB,public utility,0
3886,0.207949,0.241991,0.019936,0.770264,CB,energy,0
3887,0.356078,0.103333,0.04887,0.280345,CB,Real estate development (unanimous rating),0
3888,0.238535,0.10583,0.046864,0.283798,CB,Real estate development (unanimous rating),0
3889,0.251849,0.109954,0.048292,0.289125,CB,Real estate development (unanimous rating),0
3890,0.194646,0.073612,0.016811,0.147507,CB,Real estate development (unanimous rating),0
3891,0.164107,0.069669,0.016801,0.138518,CB,Real estate development (unanimous rating),0
3892,0.367491,0.040571,0.012301,0.749167,CB,Industrials,0
3893,0.080221,0.078033,0.001223,0.406829,CB,Industrials,0
3894,-0.215673,-0.050691,0.000765,0.016253,CB,Real estate development (unanimous rating),0
3895,-0.209231,-0.061384,0.030462,0.040185,CB,Real estate development (unanimous rating),0
3896,-0.20491,-0.073848,0.028483,0.058911,CB,Real estate development (unanimous rating),0
3897,0.442269,0.054624,0.035094,0.600433,CB,Industrials,0
3898,0.435245,0.056177,0.030319,0.609417,CB,Industrials,0
3899,0.080221,0.078033,0.001223,0.406829,CB,Industrials,0
3900,0.470548,0.102002,0.014284,0.797611,CB,Industrials,0
3901,0.569524,0.088772,0.009324,0.606681,CB,Industrials,0
3902,0.449988,0.087903,0.017827,0.6745,CB,Industrials,0
3903,0.437735,0.098579,0.026753,0.690144,CB,Industrials,0
3904,0.425239,0.041255,0.006362,0.446065,CB,Industrials,0
3905,0.156714,0.048219,0.013462,0.514703,CB,Industrials,0
3906,0.204714,0.045281,0.011647,0.47831,CB,Industrials,0
3907,0.186689,0.046197,0.015176,0.501322,CB,Industrials,0
3908,0.14718,0.077274,0.041765,0.159603,CB,Real estate development (unanimous rating),0
3909,0.312444,0.057326,0.022539,0.598479,CB,Industrials,0
3910,0.280087,0.064148,0.030916,0.620161,CB,Industrials,0
3911,0.308447,0.0628,0.023036,0.569806,CB,Industrials,0
3912,0.105254,0.053069,0.026266,0.185551,CB,Industrials,0
3913,0.019014,0.057964,0.02857,0.19252,CB,Industrials,0
3914,0.104914,0.059963,0.030316,0.18812,CB,Industrials,0
3915,0.326636,0.014877,0.071274,0.151545,CB,Industrials,0
3916,0.374328,0.127973,0.021327,0.926576,CB,Financials,0
3917,0.080221,0.078033,0.001223,0.406829,CB,Industrials,0
3918,0.329144,0.02341,0.007641,0.875667,CB,Industrials,0
3919,0.351137,0.024844,0.008105,0.868328,CB,Industrials,0
3920,0.344642,0.022272,0.0061,0.814701,CB,Industrials,0
3921,0.042939,0.0521,0.02047,0.171162,CB,Financials,0
3922,0.079906,0.055519,0.021902,0.184065,CB,Financials,0
3923,0.074087,0.059038,0.021403,0.189317,CB,Financials,0
3924,0.590038,0.118029,0.019868,0.758767,CB,Industrials,0
3925,0.604073,0.113798,0.015772,0.708673,CB,Industrials,0
3926,0.691159,0.12149,0.023379,0.779152,CB,Industrials,0
3927,0.467658,0.029175,0.02026,0.685591,CB,Industrials,0
3928,0.072467,0.014823,0.03406,0.415027,CB,Industrials,0
3929,-0.023205,0.085106,0.094588,0.360081,CB,Industrials,0
3930,-0.068601,0.098373,0.107402,0.422528,CB,Industrials,0
3931,-0.150568,0.009872,0.053553,0.428341,CB,Industrials,0
3932,-0.164715,0.019588,0.061095,0.465323,CB,Industrials,0
3933,-0.167106,0.019981,0.053213,0.454292,CB,Industrials,0
3934,0.153875,0.044084,0.025359,0.650644,CB,Industrials,0
3935,0.14456,0.045648,0.025572,0.667602,CB,Industrials,0
3936,0.097758,0.045435,0.025071,0.591108,CB,Industrials,0
3937,-0.111682,0.123042,0.019293,1.495515,CB,energy,0
3938,-0.115828,0.117398,0.023537,1.414694,CB,energy,0
3939,-0.124887,0.120662,0.030752,1.425461,CB,energy,0
3940,-0.093958,-0.192822,-0.019256,0.260428,CB,Industrials,1
3941,0.676524,0.069459,0.005923,0.915936,CB,Industrials,0
3942,0.166823,0.068846,2.60E-05,0.367547,CB,Industrials,0
3943,-0.128885,0.2284,0.059951,0.558296,CB,information technology,0
3944,-0.149237,0.223737,0.099448,0.540672,CB,information technology,0
3945,-0.247354,0.214721,0.136709,0.511163,CB,information technology,0
3946,0.245428,0.149425,0.12556,0.752543,CB,Financials,0
3947,0.296625,0.1941,0.169244,0.821846,CB,Financials,0
3948,0.294118,0.178017,0.147629,0.74051,CB,Financials,0
3949,0.443121,0.029948,0.023683,0.738389,CB,Financials,0
3950,0.43816,0.028854,0.024313,0.730903,CB,Financials,0
3951,0.428901,0.043715,0.041079,0.804571,CB,Financials,0
3952,0.400292,0.09803,0.009212,0.817038,CB,Industrials,0
3953,0.378753,0.10229,0.009653,0.850553,CB,Industrials,0
3954,0.365911,0.103729,0.010007,0.848431,CB,Industrials,0
3955,0.418015,0.05142,0.027408,0.24579,CB,Real estate development (unanimous rating),0
3956,0.432405,0.05356,0.027206,0.254498,CB,Real estate development (unanimous rating),0
3957,0.417557,0.050404,0.026539,0.255305,CB,Real estate development (unanimous rating),0
3958,0.0789,0.083503,0.033283,0.35234,CB,Financials,0
3959,0.102574,0.082244,0.031836,0.322784,CB,Financials,0
3960,0.026359,0.207672,0.135032,0.880655,CB,Materials,0
3961,0.73578,0.050122,-0.001324,0.629468,CB,Industrials,0
3962,0.744276,0.052009,0.011842,0.316174,CB,Industrials,0
3963,0.676917,0.049772,0.010387,0.315431,CB,Industrials,0
3964,0.658755,0.048739,0.007876,0.350022,CB,Industrials,0
3965,0.453407,0.074241,0.028029,0.633402,CB,Industrials,0
3966,0.443903,0.077763,0.024222,0.64466,CB,Industrials,0
3967,0.514005,0.079031,0.026043,0.657136,CB,Industrials,0
3968,0.088093,0.09196,0.040711,0.350711,CB,Industrials,0
3969,0.013901,0.09182,0.039088,0.337777,CB,Industrials,0
3970,0.109083,0.095933,0.03683,0.343563,CB,Industrials,0
3971,-0.061751,-0.050586,0.028132,0.296337,CB,energy,0
3972,-0.006756,-0.050167,0.030618,0.283448,CB,energy,0
3973,0.073032,-0.055507,0.037348,0.284228,CB,energy,0
3974,-0.061751,-0.050586,0.028132,0.296337,CB,energy,0
3975,-0.006756,-0.050167,0.030618,0.283448,CB,energy,0
3976,0.073032,-0.055507,0.037348,0.284228,CB,energy,0
3977,0.264393,0.062996,0.048428,1.1696,CB,Industrials,0
